project,hash,date,fileId,fileName,dok0.004Values,dok0.004PreCommitValues,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,dok0.004Median,dok0.004Std,dok0.004Min,dok0.004Max,dok0.004PreCommitSum,dok0.004PreCommitAvg,dok0.004PreCommitMedian,dok0.004PreCommitMin,dok0.004PreCommitMax,dok0.004RelativeAvg,dok0.004RelativeMedian,dok0.004RelativeMin,dok0.004RelativeMax,dok0.004FileBusFactor0.2,dok0.004FileBusFactorAuthors0.2,dok0.004ProjectBusFactor0.2,dok0.004ProjectBusFactorAuthors0.2,isBugPresent,isBugfix,isSZZBugIntroducer,isRefactor,totalBugfix,totalRefactors,revision,age,authors,totalAuthors,authorId,totalLoc,locFirst,locLast,locLast-First,deltaTotalAddedToLast,deltaTotalRemovedToLast,deltaTotalReplacedToLast,added,removed,replaced,modified,relativeAdded,relativeRemoved,relativeReplaced,relativeModified,deltaLocToLast,deltaLocToPrev,deltaLocToNext,deltaLocAddedToPrev,deltaLocRemovedToPrev,deltaLocReplacedToPrev,deltaLocModifiedToPrev,deltaLocAddedToNext,deltaLocRemovedToNext,deltaLocReplacedToNext,deltaLocModifiedToNext,180hcpf1,180hcpf2,180fileHcpf,180commitHcpf,180hcm1,180hcm2,180edhcm,180ldhcm,180lgdhcm,90hcpf1,90hcpf2,90fileHcpf,90commitHcpf,90hcm1,90hcm2,90edhcm,90ldhcm,90lgdhcm,riskScore,nrOfFunctions,ccsSum,ccsAvg,ccsMed,ccsMin,ccsMax,ccsStd,isKillCommit,scatterSingleScore,scatterAvg15,scatterSum15,scatterMax15,scatterMed15,scatterTimeAvg,scatterTimeSum,scatterTimeMax,scatterTimeMed,dependencyChanged,dependencyChangedPrev5Commits
yeti,1f4dfc0ed2a6e31667ae571d652a03bb6692a0ac,1606752581,761,"plugins/feeds/public/benkow_rat.py","{""32"":0.021009663,""0"":0.03363054,""11"":0.23121233,""30"":0.07292617}","{""30"":0.076200426,""11"":0.1509826,""32"":0.020580895,""0"":0.06648252}",0.1510,0.2312,0.3588,0.0897,0.0533,0.0839,0.0210,0.2312,0.3142,0.0786,0.0713,0.0206,0.1510,0.3588,0.5940,0.2342,2.5778,1,"[11]",2,"[11,0]",true,false,false,false,2,0,11,46329760,4,4,11,38,64,-131,-195,4,173,16,0,1,7,8,0.0,0.02631579,0.18421052,0.21052632,-169,1,1,0,0,0,0,-1,1,3,3,0.8551,0.0006,0.8308,0.5114,2.4311,0.0100,1.4756,88.0062,248.4940,0.8570,0.0008,0.8351,0.5055,3.1810,0.0244,1.5859,97.9526,285.4076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,b5f0e1633c79f126826057884e93b62795a21ad8,1629366225,761,"plugins/feeds/public/benkow_rat.py","{""32"":0.007085602,""0"":0.011296678,""19"":0.1,""11"":0.06796008,""30"":0.02377486}","{""30"":0.025619457,""11"":0.08120238,""32"":0.0073808352,""0"":0.011767373}",null,0.1000,0.2101,0.0420,0.0238,0.0361,0.0071,0.1000,0.1260,0.0315,0.0187,0.0074,0.0812,0.2101,0.5658,0.1686,2.3796,0,"[]",2,"[11,19]",false,true,true,false,3,0,12,68943404,5,5,19,39,64,-131,-195,3,173,12,1,0,4,5,0.025641026,0.0,0.102564104,0.12820514,-170,-1,1,1,-1,-3,-3,0,0,0,0,0.8291,0.0004,0.7834,0.7352,3.2862,0.0106,1.7179,106.3607,304.9218,0.8863,0.0007,0.8715,0.7465,4.0380,0.0253,0.8574,70.0097,230.9725,NaN,2,6,3.0000,3.0000,1,5,2.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,cba97f077383c92442eea40e3888cd1fdfbe1e9b,1630066036,761,"plugins/feeds/public/benkow_rat.py","{""32"":0.0065980875,""0"":0.010519428,""19"":0.05587179,""11"":0.15942812,""30"":0.02129015}","{""30"":0.022932528,""19"":0.096844435,""32"":0.006862011,""11"":0.06580526,""0"":0.010940205}",0.0658,0.1594,0.2537,0.0507,0.0213,0.0570,0.0066,0.1594,0.2034,0.0407,0.0229,0.0069,0.0968,0.2537,0.4196,0.1300,3.1420,0,"[]",2,"[11,19]",false,false,false,false,3,0,13,69643215,5,5,11,40,64,-131,-195,2,173,8,1,0,4,5,0.025,0.0,0.1,0.125,-171,-1,1,0,0,0,0,0,0,0,0,0.8237,0.0008,0.7972,0.7413,3.2862,0.0106,1.7179,106.3607,304.9218,0.8773,0.0013,0.8803,0.7528,4.0380,0.0253,0.8574,70.0097,230.9725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,5cda0880aae462c5ed6aff4d1037f1034fd5b1d3,1638351994,761,"plugins/feeds/public/benkow_rat.py","{""32"":0.00432438,""0"":0.0068944218,""19"":0.03661831,""11"":0.19055082,""30"":0.0130088935}","{""30"":0.014548406,""11"":0.10877741,""32"":0.0044907024,""0"":0.0071595917,""19"":0.03802671}",0.1088,0.1906,0.2514,0.0503,0.0130,0.0711,0.0043,0.1906,0.1730,0.0346,0.0145,0.0045,0.1088,0.2514,0.2587,0.0860,3.7898,0,"[]",2,"[11,19]",false,false,false,false,3,0,14,77929173,5,5,11,41,64,-131,-195,1,173,4,1,0,4,5,0.024390243,0.0,0.09756097,0.12195122,-172,-1,1,0,0,0,0,0,0,0,0,0.8876,0.0015,0.8928,0.7001,4.1152,0.0111,1.8738,120.0118,350.3350,0.8739,0.0021,0.8795,0.1727,4.9243,0.0259,1.5706,103.3235,336.8433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,9e8b76cd393f149c4990ead003902eac50c1766d,1644939756,761,"plugins/feeds/public/benkow_rat.py","{""32"":0.0030626568,""0"":0.0049024485,""19"":0.026038352,""11"":0.21615984,""30"":0.008504579}","{""30"":0.009554525,""11"":0.14036617,""32"":0.0031760887,""0"":0.0050840206,""19"":0.027002737}",0.1404,0.2162,0.2587,0.0517,0.0085,0.0826,0.0031,0.2162,0.1852,0.0370,0.0096,0.0032,0.1404,0.2587,0.1644,0.0592,4.1783,1,"[11]",1,"[11]",false,false,false,false,3,0,15,84516935,5,5,11,42,64,-131,-195,0,173,0,1,0,4,5,0.023809524,0.0,0.0952381,0.11904762,-173,-1,-58,0,0,0,0,1,-58,4,-53,0.7840,0.0017,0.8114,0.4810,4.1152,0.0111,1.8738,120.0118,350.3350,0.7712,0.0012,0.7937,0.4452,5.7982,0.0281,1.8882,124.3513,400.7411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,3866baf67b8ebd2fb17d4314aa2b22601605e05c,1661879065,761,"plugins/feeds/public/benkow_rat.py","{""32"":0.0013961367,""0"":0.0022348207,""19"":0.011869793,""11"":0.09850485,""30"":0.0038768793}","{""30"":0.0038768803,""11"":0.09850484,""32"":0.0013961367,""0"":0.0022348207,""19"":0.011869793}",0.0119,0.0119,0.1179,0.0236,0.0039,0.0376,0.0014,0.0985,0.1179,0.0236,0.0039,0.0014,0.0985,0.1179,0.1644,0.0592,4.1781,0,"[]",1,"[11]",false,false,false,false,3,0,16,101456244,5,5,19,NaN,64,-131,-195,0,115,0,0,58,0,58,-0.0,NaN,-0.0,NaN,-115,58,-58,-1,58,-4,53,0,0,0,0,0.8868,0.1021,0.8868,0.3575,4.8993,0.0128,1.9644,129.5634,386.3092,0.8671,0.1120,0.8671,0.1543,6.5695,0.0293,1.3365,105.7351,363.1603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,4b769c107f910a4b184a389eafbd42ba33b8ac5f,1662621177,761,"plugins/feeds/public/benkow_rat.py","{""32"":0.0013520808,""0"":0.0021600488,""19"":0.011495234,""11"":0.095396474,""30"":0.0037545431}","{""30"":0.003754543,""11"":0.09539645,""32"":0.0013520808,""0"":0.0021600488,""19"":0.011495234}",0.0954,0.0954,0.1142,0.0228,0.0038,0.0365,0.0014,0.0954,0.1142,0.0228,0.0038,0.0014,0.0954,0.1142,0.1644,0.0592,4.1783,0,"[]",1,"[11]",false,false,false,false,3,0,17,102198356,5,5,11,NaN,64,-131,-195,0,57,0,0,58,0,58,-0.0,NaN,-0.0,NaN,-57,58,-57,0,0,0,0,0,1,0,1,0.9256,0.1142,0.8267,0.5413,4.8993,0.0128,1.9644,129.5634,386.3092,0.9193,0.1205,0.8117,0.4930,6.5695,0.0293,1.3365,105.7351,363.1603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,b398a95fde79f06feb65f01cbbb36763b06c94aa,1670846874,761,"plugins/feeds/public/benkow_rat.py","{""32"":9.2393096E-4,""0"":0.0014730365,""19"":0.007823733,""11"":0.0650878,""30"":0.0025553664}","{""30"":0.0025553664,""11"":0.06508781,""32"":9.2393096E-4,""0"":0.0014730365,""19"":0.007823733}",0.0015,0.0015,0.0779,0.0156,0.0026,0.0249,0.0009,0.0651,0.0779,0.0156,0.0026,0.0009,0.0651,0.0779,0.1641,0.0593,4.1796,0,"[]",2,"[0,11]",false,false,false,false,3,0,18,110424053,5,5,0,NaN,64,-131,-195,0,0,0,0,57,0,57,-0.0,NaN,-0.0,NaN,0,57,0,0,-1,0,-1,0,0,0,0,0.9063,0.0453,0.8466,0.3894,5.7861,0.1148,2.1608,143.5614,436.7692,0.9017,0.0200,0.8997,0.1308,7.4366,0.1413,1.9053,131.5556,451.4693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,0327923fcba32533aa6881ee30925df8f2651a77,1553227337,762,"plugins/feeds/public/fumik0.py","{""30"":1.0}","null",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,null,null,null,null,null,1.0000,1.0000,1.0000,1.0000,1,"[30]",1,"[30]",false,false,true,false,0,0,0,0,1,1,30,84,84,-172,-256,33,289,65,84,0,0,84,1.0,0.0,0.0,1.0,-256,-84,5,84,0,0,84,71,-8,-5,58,0.7351,0.0169,0.7466,0.7282,0.0000,0.0000,0.0000,0.0000,0.0000,0.7232,0.0281,0.7137,0.6834,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,2,19,9.5000,9.5000,3,16,6.5000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,fe8640c013565115aea125c23acc67a66a45f6d9,1560425013,762,"plugins/feeds/public/fumik0.py","{""30"":0.77852964}","{""30"":0.7170093}",0.7170,0.7785,0.7785,0.7785,0.7785,0.0000,0.7785,0.7785,0.7170,0.7170,0.7170,0.7170,0.7170,0.7785,1.0000,1.0000,1.0000,1,"[30]",2,"[30,0]",true,false,true,false,0,0,1,7197676,1,1,30,89,84,-172,-256,20,281,60,13,8,5,26,0.14606741,0.08988764,0.056179777,0.29213482,-261,-5,0,-71,8,5,-58,11,6,4,21,0.8108,0.0074,0.7860,0.7361,0.7351,0.0169,0.7278,36.7539,105.2916,0.8102,0.0084,0.7833,0.7178,0.7232,0.0281,0.7160,36.1599,103.5899,NaN,2,22,11.0000,11.0000,6,16,5.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,febf4cf8ed9fbfe822266949b0ae8ef0dd4fb4bb,1563534297,762,"plugins/feeds/public/fumik0.py","{""32"":0.043010753,""30"":0.6447321}","{""30"":0.6746797}",null,0.0430,0.6877,0.3439,0.3439,0.3009,0.0430,0.6447,0.6747,0.6747,0.6747,0.6747,0.6747,0.6877,1.0000,0.1251,1.8749,1,"[30]",3,"[30,0,32]",false,true,true,false,1,0,2,10306960,2,2,32,89,84,-172,-256,18,279,59,2,2,1,5,0.02247191,0.02247191,0.011235955,0.056179777,-261,0,0,-11,-6,-4,-21,0,0,0,0,0.8028,0.0074,0.7892,0.7340,0.7351,0.0169,0.7278,36.7539,105.2916,0.7994,0.0035,0.7785,0.6854,0.7232,0.0281,0.7160,36.1599,103.5899,NaN,2,22,11.0000,11.0000,6,16,5.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,aeb6d4a560d96a130de424f4081034c3b3f65382,1570539025,762,"plugins/feeds/public/fumik0.py","{""32"":0.06562064,""30"":0.44910586}","{""30"":0.46548602,""32"":0.031087311}",0.0311,0.0656,0.5147,0.2574,0.2574,0.1917,0.0656,0.4491,0.4966,0.2483,0.2483,0.0311,0.4655,0.5147,1.0000,0.2550,1.7450,1,"[30]",2,"[30,32]",false,false,false,false,1,0,3,17311688,2,2,32,89,84,-172,-256,16,277,58,2,2,1,5,0.02247191,0.02247191,0.011235955,0.056179777,-261,0,-7,0,0,0,0,2,-5,-3,-6,0.8195,0.0028,0.7905,0.7232,0.7351,0.0169,0.7278,36.7539,105.2916,0.7935,0.0023,0.7276,0.7076,1.5334,0.0365,1.1601,64.6160,181.6800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,59b17a64ae72b75fd10d628c702f8784841b5801,1576597866,762,"plugins/feeds/public/fumik0.py","{""32"":0.08457465,""30"":0.31917816}","{""30"":0.339236,""32"":0.04956714}",0.0496,0.0846,0.4038,0.2019,0.2019,0.1173,0.0846,0.3192,0.3888,0.1944,0.1944,0.0496,0.3392,0.4038,1.0000,0.4189,1.5811,1,"[30]",1,"[30]",false,false,true,false,1,0,4,23370529,2,2,32,82,84,-172,-256,16,270,54,0,7,4,11,0.0,0.085365854,0.048780486,0.13414635,-254,7,-2,-2,5,3,6,0,5,3,8,0.8263,0.0026,0.7981,0.6591,1.5545,0.0198,1.1752,65.4752,184.0850,0.8241,0.0034,0.8390,0.5808,2.3269,0.0387,1.4254,84.7624,239.2610,NaN,2,17,8.5000,8.5000,1,16,7.5000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,9eebcaaabfcc3fde6ca3665d8a64f3b287e04cc0,1576665512,762,"plugins/feeds/public/fumik0.py","{""32"":0.09832934,""30"":0.31210282}","{""30"":0.31811884,""32"":0.08457465}",0.0846,0.0983,0.4104,0.2052,0.2052,0.1069,0.0983,0.3121,0.4027,0.2013,0.2013,0.0846,0.3181,0.4104,1.0000,0.4792,1.5208,1,"[30]",2,"[32,30]",false,false,true,false,1,0,5,23438175,2,2,32,80,84,-172,-256,16,268,53,0,2,1,3,0.0,0.025,0.0125,0.0375,-252,2,-9,0,-5,-3,-8,-1,-8,-3,-12,0.8322,0.0028,0.8019,0.6738,1.5545,0.0198,1.1752,65.4752,184.0850,0.8340,0.0038,0.8353,0.6122,2.3269,0.0387,1.4254,84.7624,239.2610,NaN,2,17,8.5000,8.5000,1,16,7.5000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,481044a862846b622b30c454b4cc8a91c9b00228,1578567761,762,"plugins/feeds/public/fumik0.py","{""32"":0.05182046,""11"":0.077922076,""30"":0.2688924}","{""30"":0.28576094,""32"":0.09003026}",null,0.0779,0.3986,0.1329,0.0779,0.0968,0.0518,0.2689,0.3758,0.1879,0.1879,0.0900,0.2858,0.3986,0.5864,0.3900,2.0236,1,"[30]",3,"[11,32,30]",false,false,false,false,1,0,6,25340424,3,3,11,71,84,-172,-256,15,258,49,1,10,4,15,0.014084507,0.14084508,0.056338027,0.2112676,-243,9,-9,1,8,3,12,0,0,0,0,0.8420,0.0043,0.8136,0.6895,1.5545,0.0198,1.1752,65.4752,184.0850,0.8726,0.0112,0.8381,0.7740,2.3269,0.0387,1.4254,84.7624,239.2610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,c75fd38315404d7e3707cecf131f3fe0639bc67b,1580464664,762,"plugins/feeds/public/fumik0.py","{""32"":0.13990436,""11"":0.013322844,""30"":0.2378372}","{""30"":0.24619757,""11"":0.071631916,""32"":0.047446765}",0.0474,0.1399,0.3911,0.1304,0.1399,0.0919,0.0133,0.2378,0.3653,0.1218,0.0716,0.0474,0.2462,0.3911,1.0733,0.1022,1.8245,1,"[30]",4,"[32,11,30,33]",false,false,false,false,1,0,7,27237327,3,3,32,62,84,-172,-256,14,248,45,1,10,4,15,0.016129032,0.16129032,0.06451613,0.24193548,-234,9,2,0,0,0,0,-1,10,-1,8,0.8501,0.0068,0.8196,0.6482,1.5545,0.0198,1.1752,65.4752,184.0850,0.8758,0.0146,0.8442,0.7003,3.1609,0.0425,1.6649,102.8690,294.6880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,f88c9400f05a75323dcec99bef7d30ecef6f261f,1601662426,762,"plugins/feeds/public/fumik0.py","{""32"":0.041467927,""0"":0.057971016,""11"":0.0049704225,""30"":0.08597263}","{""30"":0.08904453,""32"":0.052325137,""11"":0.0049704225}",null,0.0580,0.1904,0.0476,0.0497,0.0293,0.0050,0.0860,0.1463,0.0488,0.0523,0.0050,0.0890,0.1904,1.0446,0.1044,1.8063,0,"[]",1,"[0]",false,false,true,false,1,0,8,48435089,4,4,0,64,84,-172,-256,12,248,40,2,0,5,7,0.03125,0.0,0.078125,0.109375,-236,-2,2,1,-10,1,-8,0,0,0,0,0.8131,0.0003,0.8163,0.4308,2.3867,0.0226,1.4721,87.3007,246.4934,0.8134,0.0008,0.7454,0.3207,4.0367,0.0571,1.1849,89.7467,271.0823,NaN,2,17,8.5000,8.5000,1,16,7.5000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,ba83067d5c43dd30629de2650b81448fe3037a2f,1602493915,762,"plugins/feeds/public/fumik0.py","{""32"":0.039998747,""0"":0.055917136,""11"":0.0047943234,""30"":0.08263629}","{""30"":0.08263629,""32"":0.039998747,""0"":0.055917136,""11"":0.0047943234}",0.0048,0.0048,0.1833,0.0458,0.0480,0.0282,0.0048,0.0826,0.1833,0.0458,0.0480,0.0048,0.0826,0.1833,1.0463,0.1046,1.8028,0,"[]",2,"[11,0]",false,false,false,false,1,0,9,49266578,4,4,11,66,84,-172,-256,10,248,35,2,0,5,7,0.030303031,0.0,0.07575758,0.10606061,-238,-2,2,0,0,0,0,0,0,0,0,0.8283,0.0004,0.8322,0.4440,2.3867,0.0226,1.4721,87.3007,246.4934,0.8429,0.0009,0.7908,0.3652,4.0367,0.0571,1.1849,89.7467,271.0823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,2cbbd71c28ad6800e48ca603d6016dcb487d3865,1602495381,762,"plugins/feeds/public/fumik0.py","{""32"":0.039998747,""0"":0.055917136,""11"":0.0047943234,""30"":0.08263629}","{""30"":0.08263629,""32"":0.039998747,""0"":0.055917136,""11"":0.0047943234}",0.0559,0.0559,0.1833,0.0458,0.0480,0.0282,0.0048,0.0826,0.1833,0.0458,0.0480,0.0048,0.0826,0.1833,1.0463,0.1046,1.8028,0,"[]",2,"[0,11]",false,false,false,false,1,0,10,49268044,4,4,0,68,84,-172,-256,8,248,30,2,0,5,7,0.029411765,0.0,0.073529415,0.10294118,-240,-2,2,0,0,0,0,0,0,0,0,0.8399,0.0005,0.8390,0.4602,2.3867,0.0226,1.4721,87.3007,246.4934,0.8572,0.0010,0.8015,0.4116,4.0367,0.0571,1.1849,89.7467,271.0823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,895e2dc6225d4dbe2e7af4f39ceb11345d5230a0,1602595234,762,"plugins/feeds/public/fumik0.py","{""32"":0.039696816,""0"":0.055693466,""11"":0.0047560455,""30"":0.0822646}","{""30"":0.08226458,""32"":0.039696816,""0"":0.055693466,""11"":0.0047560455}",0.0048,0.0048,0.1824,0.0456,0.0477,0.0281,0.0048,0.0823,0.1824,0.0456,0.0477,0.0048,0.0823,0.1824,1.0459,0.1043,1.8039,0,"[]",2,"[11,0]",false,false,false,false,1,0,11,49367897,4,4,11,70,84,-172,-256,6,248,25,2,0,5,7,0.028571429,0.0,0.071428575,0.1,-242,-2,2,0,0,0,0,0,0,0,0,0.8487,0.0006,0.8401,0.4767,2.3867,0.0226,1.4721,87.3007,246.4934,0.8647,0.0011,0.8061,0.4510,4.0367,0.0571,1.1849,89.7467,271.0823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,1f4dfc0ed2a6e31667ae571d652a03bb6692a0ac,1606752581,762,"plugins/feeds/public/fumik0.py","{""32"":0.032735057,""11"":0.0618947,""30"":0.067867376}","{""30"":0.06786736,""32"":0.03273506,""0"":0.045946486,""11"":0.0039236844}",0.0039,0.0619,0.1625,0.0542,0.0619,0.0153,0.0327,0.0679,0.1505,0.0376,0.0393,0.0039,0.0679,0.1625,1.1427,0.6044,1.2530,0,"[]",2,"[11,0]",true,false,false,false,1,0,12,53525244,3,4,11,72,84,-172,-256,4,248,20,2,0,5,7,0.027777778,0.0,0.06944445,0.097222224,-244,-2,1,0,0,0,0,1,0,0,1,0.8551,0.0006,0.8308,0.5114,3.1998,0.0229,1.6694,103.5834,296.6116,0.8570,0.0007,0.8351,0.5055,4.8500,0.0579,1.6938,113.0825,351.9307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,b5f0e1633c79f126826057884e93b62795a21ad8,1629366225,762,"plugins/feeds/public/fumik0.py","{""32"":0.009713027,""19"":0.08450704,""11"":0.016183533,""30"":0.022099879}","{""30"":0.02375877,""32"":0.011500046,""11"":0.021744022}",null,0.0845,0.1325,0.0331,0.0191,0.0300,0.0097,0.0845,0.0570,0.0190,0.0217,0.0115,0.0238,0.1325,0.5778,0.2932,2.5511,0,"[]",2,"[11,19]",false,true,true,false,2,0,13,76138888,4,5,19,73,84,-172,-256,3,248,15,1,0,5,6,0.01369863,0.0,0.06849315,0.08219178,-245,-1,1,-1,0,0,-1,0,0,0,0,0.8291,0.0005,0.7834,0.7352,4.0550,0.0234,1.8722,119.3060,348.0403,0.8863,0.0008,0.8715,0.7465,5.7071,0.0586,1.0056,84.1230,298.6577,NaN,2,17,8.5000,8.5000,1,16,7.5000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,cba97f077383c92442eea40e3888cd1fdfbe1e9b,1630066036,762,"plugins/feeds/public/fumik0.py","{""32"":0.009127251,""19"":0.053065445,""11"":0.09743019,""30"":0.020030722}","{""30"":0.021393547,""19"":0.081840366,""32"":0.009384357,""11"":0.015667664}",0.0157,0.0974,0.1797,0.0449,0.0365,0.0344,0.0091,0.0974,0.1283,0.0321,0.0185,0.0094,0.0818,0.1797,0.8137,0.2032,2.1693,0,"[]",2,"[11,19]",false,false,false,false,2,0,14,76838699,4,5,11,74,84,-172,-256,2,248,10,1,0,5,6,0.013513514,0.0,0.067567565,0.08108108,-246,-1,1,0,0,0,0,0,0,0,0,0.8237,0.0010,0.7972,0.7413,4.0550,0.0234,1.8722,119.3060,348.0403,0.8773,0.0015,0.8803,0.7528,5.7071,0.0586,1.0056,84.1230,298.6577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,5cda0880aae462c5ed6aff4d1037f1034fd5b1d3,1638351994,762,"plugins/feeds/public/fumik0.py","{""32"":0.0060606967,""19"":0.026365185,""11"":0.12654294,""30"":0.013017981}","{""30"":0.013638959,""11"":0.06653972,""32"":0.006226743,""19"":0.036116693}",0.0665,0.1265,0.1720,0.0430,0.0197,0.0488,0.0061,0.1265,0.1225,0.0306,0.0249,0.0062,0.0665,0.1720,0.4580,0.1410,2.9431,0,"[]",2,"[11,19]",false,false,false,false,2,0,15,85124657,4,5,11,75,84,-172,-256,1,248,5,1,0,5,6,0.013333334,0.0,0.06666667,0.08,-247,-1,1,0,0,0,0,0,0,0,0,0.8876,0.0017,0.8928,0.7001,4.8840,0.0240,2.0020,131.0878,389.9872,0.8739,0.0026,0.8795,0.1727,6.5934,0.0595,1.7103,116.5527,402.8336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,9e8b76cd393f149c4990ead003902eac50c1766d,1644939756,762,"plugins/feeds/public/fumik0.py","{""32"":0.004337916,""19"":0.018936984,""11"":0.1560208,""30"":0.008976556}","{""30"":0.009595353,""11"":0.09320415,""32"":0.0044535943,""19"":0.01944197}",0.0932,0.1560,0.1883,0.0471,0.0140,0.0631,0.0043,0.1560,0.1267,0.0317,0.0145,0.0045,0.0932,0.1883,0.2965,0.0922,3.3148,0,"[]",1,"[11]",false,false,false,false,2,0,16,91712419,4,5,11,76,84,-172,-256,0,248,0,1,0,5,6,0.013157895,0.0,0.065789476,0.078947365,-248,-1,-83,0,0,0,0,1,-83,5,-77,0.7840,0.0021,0.8114,0.4810,4.8840,0.0240,2.0020,131.0878,389.9872,0.7712,0.0015,0.7937,0.4452,7.4673,0.0620,2.0191,136.7411,465.0662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,3866baf67b8ebd2fb17d4314aa2b22601605e05c,1661879065,762,"plugins/feeds/public/fumik0.py","{""32"":0.0019764756,""19"":0.008632576,""11"":0.07111122,""30"":0.0040920367}","{""30"":0.0040920353,""11"":0.07111122,""32"":0.001976476,""19"":0.008632576}",0.0086,0.0086,0.0858,0.0215,0.0064,0.0288,0.0020,0.0711,0.0858,0.0215,0.0064,0.0020,0.0711,0.0858,0.2966,0.0921,3.3147,0,"[]",1,"[11]",false,false,false,false,2,0,17,108651728,4,5,19,NaN,84,-172,-256,0,165,0,0,83,0,83,-0.0,NaN,-0.0,NaN,-165,83,-83,-1,83,-5,77,0,0,0,0,0.8868,0.1460,0.8868,0.3575,5.6681,0.0260,2.0741,139.2429,423.3860,0.8671,0.1603,0.8671,0.1543,8.2385,0.0635,1.4515,116.6557,424.4825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
